Month,Day,Hour,PV-1 Solar Power,PV-2 Solar Power,PV-3 Solar Power,Turbine-1 Power,Turbine-2 Power,Turbine-3 Power
1,14,5,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,14,6,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,14,7,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,14,8,5.387186,7.045638,8.882455,1500.0,2000.0,3000.0
1,14,9,45.116791,59.33942,74.473283,1500.0,2000.0,3000.0
1,14,10,75.177836,99.37967900000001,124.472948,1500.0,2000.0,3000.0
1,14,11,92.488504,122.64743899999999,153.41782,1500.0,2000.0,3000.0
1,14,12,89.016052,117.91289900000001,147.498171,1500.0,1888.2803522255408,1862.054236222408
1,14,13,79.140212,104.617232,130.94838099999998,1500.0,2000.0,3000.0
1,14,14,58.27327,76.754058,96.21843,1500.0,2000.0,3000.0
1,14,15,22.616121,29.643777999999998,37.283848,1500.0,2000.0,3000.0
1,14,16,20.081968,26.315607,33.109182999999994,1500.0,2000.0,3000.0
1,14,17,0.281432,0.357782,0.464,64.21927021753606,71.1351916255784,70.14720285300092
1,14,18,0.0,0.0,0.0,1500.0,2000.0,2162.566685319005
1,14,19,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,14,20,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,14,21,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,14,22,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,14,23,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,15,0,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,15,1,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,15,2,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,15,3,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,15,4,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,15,5,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,15,6,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,15,7,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,15,8,1.123745,1.4611859999999999,1.853994,1500.0,2000.0,3000.0
1,15,9,22.858643,29.951994,37.649977,1500.0,2000.0,3000.0
1,15,10,55.34122,72.816593,91.276216,1500.0,2000.0,3000.0
1,15,11,46.378403,60.971681,76.53665099999999,1500.0,2000.0,3000.0
1,15,12,45.711758,60.101881999999996,75.473912,1500.0,2000.0,3000.0
1,15,13,68.60743099999999,90.51492200000001,113.45956,1500.0,2000.0,3000.0
1,15,14,67.62659699999999,89.21994199999999,111.858017,1500.0,2000.0,3000.0
1,15,15,51.918739,68.33220299999999,85.77295,1500.0,2000.0,3000.0
1,15,16,28.938564,37.970043,47.758207,1500.0,2000.0,3000.0
1,15,17,0.516623,0.666784,0.856164,1500.0,2000.0,3000.0
